time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.22790763100861586,0.16841716909717894,15.857242148906485,0.06718316992526141,0.06915745886806857,0.0,-0.46454184520145925,0.6332373453527472,4.50488637082087,-0.05790191183903929,0.09971839956318494,0.0,467.29176211844083,467.23090807679114,467.81034028384204,466.24034478251656
2.640000000000002,-0.2572515968746113,0.20779588425481033,16.130715180584275,0.06315421234037721,0.07569681626132763,0.0,-0.5142091333312625,0.6789766696249828,4.610413914762422,-0.1013835965851493,0.1230005306006361,0.0,458.0751021823422,459.9327648209371,460.5695110036919,457.11318187316704
2.700000000000002,-0.28968612433110874,0.2497971977633133,16.410115714960988,0.05714747962321276,0.08318603237143041,0.0,-0.5676625890414345,0.7204191156010621,4.702518122776471,-0.09768538303564388,0.12822844065126848,0.0,455.73228386418805,456.163711693595,455.4306240370868,455.71797532758876
2.760000000000002,-0.32538741370984164,0.2940973646696765,16.693919712884504,0.050999588406467566,0.09081048204938202,0.0,-0.6230911273877587,0.7556541885157636,4.757334868135118,-0.11432075560435344,0.12466208214042625,0.0,445.84277474769374,445.5659342549401,444.99475102765234,443.62142934462406
2.820000000000002,-0.3648816434835447,0.34055847123574534,16.984466297774844,0.04405669190676953,0.09834533467430884,0.0,-0.6941590147001651,0.7922211138760469,4.926766841314562,-0.11865733167175622,0.12735615107279838,0.0,480.8766524058696,481.0937375155756,480.07316921115466,479.7330701339683
2.880000000000002,-0.4086425956699231,0.3889783625806796,17.283473635859323,0.03679551801132952,0.1058941145799972,0.0,-0.7652788035813177,0.8209892269832859,5.039578223114262,-0.12621507117748623,0.12253640239915384,0.0,464.9733776246546,464.60922813235464,465.8449004422811,465.2409281208015
2.940000000000002,-0.45660219706337474,0.4388913304456244,17.58712886180335,0.029143830074295884,0.11364391090027137,0.0,-0.8340625779145198,0.8420395236030749,5.081998904024894,-0.13028977941030165,0.13989410585351938,0.0,444.3434849965713,445.77941261336116,444.19055032817914,443.8413407294658
3.000000000000002,-0.5088766636615117,0.4899270177284935,17.893637902376714,0.021523558878791427,0.12225685348783966,0.0,-0.9092002709409402,0.8583922049388742,5.134630890776221,-0.12113826558825891,0.149999887713237,0.0,447.47959409575753,448.32057996661075,448.43036425288193,449.158661596867
3.0600000000000023,-0.5653136642132005,0.5417122048260734,18.199160214211282,0.014428044543033813,0.13157136498246302,0.0,-0.9727655708944123,0.8672357273177765,5.049725597560414,-0.11304962394677148,0.1640651009145916,0.0,403.070482701494,404.36507605602884,402.9821731057581,403.6986396365792
3.1200000000000023,-0.626112313370827,0.5939587293644892,18.502585057584604,0.007682146822332037,0.14137331254641072,0.0,-1.0547232815912018,0.8736946799111424,5.064219496916121,-0.11122450433701682,0.16193117007247299,0.0,436.8894270611382,436.7373861230746,435.906438907964,436.0474586961891
3.1800000000000024,-0.6918301167007446,0.6464612211170762,18.805634158931706,0.0017689658117205909,0.15122191742286617,0.0,-1.1367000057788341,0.8758591378311291,5.037374058527858,-0.08089307210467828,0.16823136866750146,0.0,423.4182321701416,423.9870702480099,421.5504916744362,424.15435240821563
3.2400000000000024,-0.7626912216277586,0.6989969230133117,19.107414129827692,6.279752397671544,0.16154246033666997,0.0,-1.2262112283767546,0.8748985946741792,5.02183027486452,-0.10201602733751129,0.17864986174976835,0.0,427.1969453714517,428.11409435608687,427.6024112584533,425.7920587585396
3.3000000000000025,-0.8392088208106941,0.7513769787167391,19.408872067058894,6.27371737202677,0.17200692442056642,0.0,-1.3253000388744756,0.8705608437148249,5.026517878180313,-0.09786504409961291,0.16419676262224295,0.0,434.69142279740834,433.5082843889157,434.04341794699735,434.38269699604206
3.3600000000000025,-0.9219572434040567,0.8033825077472574,19.711150118642806,6.26747686245411,0.18205259615876557,0.0,-1.4338595753265098,0.8624077781091095,5.049067522472554,-0.12058371123734071,0.17320537207578027,0.0,440.7122437270538,441.48328076880523,440.88531331653144,438.9940406422804
3.4200000000000026,-1.0117406934710345,0.8547478862139923,20.016538121033452,6.259998882517191,0.19206554990523816,0.0,-1.559864084187108,0.8490454013067451,5.12986693485458,-0.1342871186103605,0.14962499338560753,0.0,460.5825543400493,458.73875630472133,460.3600672749286,459.2606265773906
3.4800000000000026,-1.1091737003022994,0.9051709732658253,20.32617628944032,6.252059112816021,0.2006594440993794,0.0,-1.6886936766705591,0.8309590412139058,5.1908327979108435,-0.1286802771093745,0.12568887864566775,0.0,454.7247276962355,452.8212205508964,455.8609062709923,456.2931583096155
3.5400000000000027,-1.2150793588020572,0.9542626389748027,20.642249379493865,6.2440890457855165,0.20831399653124727,0.0,-1.842177961045205,0.8045956184140979,5.34389167128894,-0.14279206766690444,0.1311019449112737,0.0,484.52404863456877,484.9442419600591,484.14027505776704,483.06235170486116
3.6000000000000028,-1.3298700980721971,1.0016868656712987,20.965115256360193,6.235537096633777,0.21623972407985992,0.0,-1.9848753935171284,0.7753911168651401,5.417613377270379,-0.14201890935905373,0.13400992222937874,0.0,461.89529088848593,462.13990490654146,462.5138888357692,462.55672558136325
3.660000000000003,-1.453585727936798,1.0471452085818647,21.29326105122357,6.227395557595626,0.2246961507173717,0.0,-2.139707875869913,0.7390734805618949,5.519688244747005,-0.12536330331264825,0.15206967625468631,0.0,472.20357118331356,473.61184241735407,471.3729204897416,472.6424660350216
3.720000000000003,-1.5855214748413173,1.090571976844556,21.622040889990497,6.220150095076562,0.2342785042626918,0.0,-2.258942132637457,0.7079241941974141,5.439671683718009,-0.1128579730858883,0.17173743754107634,0.0,413.4635390068415,415.2189177668547,415.71728678163703,416.7975024226597
